user,text,created_at_datetime,link,comments,retweets,quotes,likes,alignment
@tehmimzy,"""Except it’s natural cycles, not humans caused by it. If you learn about solar forcing and the waning magnetosphere, you’d see. The political explanation for climate change is about manipulation and money.""",2021-09-20T09:43:00Z,/tehmimzy/status/1439888000838774784#m,0,0,0,0,1
@FactBriefs,"""Do natural climate cycles disprove that modern global warming is caused by humans?🌡️\n\n@skepticscience debunks this myth ⬇️\n\n#ClimateCrisis #GlobalWarming\nrepustar.com/fact-briefs/do-…""",2021-09-18T13:57:00Z,/FactBriefs/status/1439227134791258119#m,1,2,0,7,1
@easygeography,"""Easy to understand explanation about the earths orbit around the sun and the impact on natural climate change - So What Are the 3 Milankovitch Cycles? #space #geography #geographyteacher #climatechange earthhow.com/milankovitch-cy…""",2021-09-17T05:00:00Z,/easygeography/status/1438729515207905282#m,3,22,3,81,1
@Greg_LW,"""I believe, if anyone other than the naive & the gullible genuinely believed mankind could materially alter #Climate_Change there would be a great effort to try to prevent the natural fluctuations, between #Iceages & #drought, #floods & #Heatwaves caused by #The_Sun for 4.6Bn.yrs.""",2021-09-16T09:52:00Z,/Greg_LW/status/1438440538840174595#m,0,0,0,0,1
@WESmith91,"""Majority of scientists believe in Climate Change mostly caused by the SUN cycles : en.wikipedia.org/wiki/List_o… Many believe we are in a cooling phase right now. nasa.gov/press-release/solar…""",2021-09-15T09:37:00Z,/WESmith91/status/1438074425195249665#m,0,1,0,0,0
@Samuel_Jacobs_,"""This climate change..\nWho wins?\nMother nature's natural cycles or\nMankind's Genius Ideas & Technology?\n\nMother Earth has been around a long time..\n\nGlobal warming & the rise in CO2 are both caused by decreases in the strength of the earth’s magnetic field\ndiscovermagazine.com/mind/ma…""",2021-09-14T20:35:00Z,/Samuel_Jacobs_/status/1437877648055681024#m,0,0,0,0,2
@Doodles_Doggie,"""Google actively blocks studies that Climate Change is caused by humans.\n\nCLIMATE CHANGE IS CAUSED BY EARTH CYCLES.\nSUN CYCLES.\nVOLCANOS.\nOCEAN CURRENTS.\nNot people.""",2021-09-04T12:52:00Z,/Doodles_Doggie/status/1434137213470744577#m,1,0,0,2,2
@GrahamLKeegan,"""Climate change is caused by natural cycles.\n\nCO2 cannot do what it is accused of.\n\nPlanck and Schwarzschild curves prove this. Black line 400ppm and red line 800ppm. Difference is 3watts/m2. This is a 1% perturbation, insignificant. \n\nThe climate crisis is phoney.""",2021-09-01T14:03:00Z,/GrahamLKeegan/status/1433067884884938762#m,2,7,1,19,1
@farihaakram4,"""Though natural cycles and fluctuations have caused the earth’s climate to change several times over the last 800,000 years, our current era of global warming is directly attributable to human activity—specifically to our burning of fossil fuels such as coal, oil, gasoline.""",2021-08-29T08:25:00Z,/farihaakram4/status/1431895875681402880#m,0,0,0,0,2
@TheDailyClimate,"""Natural drought cycles and human activity have led to a rise in massive wildfires in recent years. Forest fires in Siberia, the US, Canada, and the Mediterranean are also caused by #climate change. We look for solutions. @DeutscheWelle dw.com/en/wildfires-conseque…""",2021-08-20T09:00:00Z,/TheDailyClimate/status/1428643032916807682#m,0,0,0,0,2
@laxmilucky19,"""Global climate change have been caused by various natural factors like changes in the sun, emissions from volcanoes, variations in earth's orbit and levels of carbondioxide.\n#FightforclimateMyk""",2021-08-18T18:15:00Z,/laxmilucky19/status/1428057869421670400#m,0,0,0,6,2
@RicardoCalvrio1,"""The Sun's power to drive the climate according to its Cycles. This study shows how the Noa's flood might be caused by the Sun's mid cycle of each 6000yrs, he are now facing more powerful full cycle of each 12.000yrs, the last on was the Younger Dryas. assets.researchsquare.com/fi…""",2021-08-14T12:50:00Z,/RicardoCalvrio1/status/1426526745121918978#m,0,3,0,4,1
@Scott79230955,"""We already know that scientifically the climate change is happening because the earth is getting closer more and more to the sun 🌞causing an increase of temperature by the sun, and is a natural fenomenon. It's not caused by global warming.""",2021-08-13T10:12:00Z,/Scott79230955/status/1426124424080629760#m,0,0,0,0,1
@johndodwyer,"""Rather than insult/research. The SUN does control Climate, not man. The SUN has a series of natural cycles. It is now in a GSM (grand solar minimum) or a cooling period...which will last circa 50 years....which makes this GW talk scientific bullshit !""",2021-08-10T15:02:00Z,/johndodwyer/status/1425110295257751558#m,0,0,0,2,1
@BitofDis,"""Climate change is OVERWHELMINGLY caused by the sun.\n\nWithout humans, the planet would still go through heating and cooling cycles as it always has and always will.\n\nThat doesn't mean we couldn't do better to look after the planet, but our impact on climate is seriously overhyped.""",2021-08-10T12:41:00Z,/BitofDis/status/1425074713643130887#m,0,0,0,0,0
,,,,0,0,0,0,1
@BkennedyBarbara,"""⬇️⬇️IPCC releases a new alarmist report & propaganda spewers are having a field day. Reality is that natural cycles,sun’s energy level & random events drive climate,not faulty,improbable,implausible climate models\n\n “Natural drivers and internal variability”… interfere with AGW""",2021-08-09T21:23:00Z,/BkennedyBarbara/status/1424843704729169949#m,0,1,0,1,1
@sammy_kibet,"""The combined effects of human activity have already increased the global average temperature by about 1.1°C above the late C19 average. The contribution to global warming of natural factors, such as the sun and volcanoes, is estimated to be close to zero. bloomberg.com/news/features/…""",2021-08-09T15:05:00Z,/sammy_kibet/status/1424748745896439813#m,0,0,0,0,2
@lawyer4laws,"""Report says:\n""May"" ""Estimate"" ""Project""\nUse Climate Models *Proven Inaccurate\n\nDon't factor in Volcanic Activity, Sun cycles.\nUnderwater vents etc.\n\nWhat caused the Ice Age, Mini Ice Age, the Warming Periods during Middle Ages?\n\n nitter.tiekoetter.com/i/events/1424568170749…""",2021-08-09T12:25:00Z,/lawyer4laws/status/1424708289275826179#m,2,5,0,11,2
@27Legin,"""Extreme weather events are a natural part of climate. Their frequency fluctuates depending on the sun’s cycles. We have been lucky to have had  a calm period over the last 200 or so years. With the grand solar minimum we now have events are more frequent.""",2021-08-08T06:06:00Z,/27Legin/status/1424250655015940103#m,0,0,0,1,0
@1000Frolly,"""Last 2,000 years temperature graph. (Ljungquist 2010)\nNo unexpected or unaccounted for rise in temperature is seen. All changes are entirely natural and caused by natural climate cycles.\nIPCC is wholly political and publishes fake 'science';""",2021-08-05T10:28:00Z,/1000Frolly/status/1423229430403534853#m,1,4,0,19,1
@27Legin,"""He saw the light that he could earn millions by joining the warmists who pretend the man can change the climate. All climate events are natural, and caused by the cycles of the sun. It’s very arrogant to believe we can overpower the sun!""",2021-08-03T09:21:00Z,/27Legin/status/1422487672719908865#m,1,0,0,1,0
@BkennedyBarbara,"""⬇️⬇️Comment:climate policies are based on false premise that humans can control climate & humans must be punished by taking energy that allows them to survive,in a somewhat hostile environment,away from them. Sun’s energy level,random events & natural cycles drive climate""",2021-07-30T12:57:00Z,/BkennedyBarbara/status/1421092581128032261#m,0,0,0,0,2
@BkennedyBarbara,"""⬇️⬇️ Another“in-depth”propaganda piece promoting the idea of non-existent AGW.Never a word about new record lows: frost in Brazil destroys 1/3 of coffee crop,new temperature lows June 21 in central Saskatchewan … Sun’s energy level, natural cycles & random events drive climate""",2021-07-29T12:59:00Z,/BkennedyBarbara/status/1420730631877644289#m,0,0,0,0,2
@CooperLorne,"""First you make climate stuff up. Then you claim natural events and cycles are caused by humans. Then you say you’ll fix it. Bu driving us into the ground! But you are consistent. It is ALL a lie! Bad weather and climate cycles have always been part of our world. But you ignore it""",2021-07-19T14:25:00Z,/CooperLorne/status/1417128558015643648#m,0,2,0,9,1
@BkennedyBarbara,"""⬇️⬇️💯🎯. Carbon tax=government money grab that does absolutely nothing for climate.  (Climate is controlled by natural cycles, random events and sun’s energy level)""",2021-07-10T21:11:00Z,/BkennedyBarbara/status/1413969187312050178#m,0,3,0,8,1
@skopal_robert,"""Climate change may be happening on Earth,like it happened for millenia.\n\nProbably caused by some \nnatural phenomena like Sun activity etc.""",2021-07-07T17:01:00Z,/skopal_robert/status/1412819079119912963#m,0,0,0,0,1
@roc20494203,"""Tidal generators will destroy marine environments. Wind farms will mean more land clearing, another environmental disaster. Geothermal will cause structural damage to Planet Earth!\nStop being silly. Climate change is natural caused by movement of earth,sun and moon not by human""",2021-06-20T16:21:00Z,/roc20494203/status/1406648458816090120#m,0,0,0,0,1
@deNutrients,"""Climate change involves lots of human caused issues besides CO2. There are also planetary changes occurring anyway, part of very long term cycles of the planet's orbit around the sun & through space.\n\nSevere lightening storms have been occurring & killing many people & animals:""",2021-06-18T14:49:00Z,/deNutrients/status/1405900377418088453#m,0,0,0,1,2
@KeillerDon,"""Predicting the Sun’s variability and natural climate cycles.\ntallbloke.wordpress.com/2021…""",2021-06-17T17:18:00Z,/KeillerDon/status/1405575646840033281#m,0,0,0,3,1
,,,,0,0,0,0,1
@BkennedyBarbara,"""⬇️⬇️ And the plants are loving it-food production capacity increases as CO2⬆️.  Earth’s climate is driven by natural cycles, random events and sun’s energy levels—not atmospheric CO2 levels!""",2021-06-08T13:32:00Z,/BkennedyBarbara/status/1402257253504143362#m,0,1,0,1,1
@BkennedyBarbara,"""Truer words were never spoken!  Climate is a result of natural cycles, random events and sun’s energy level.  Now Google the year without summer. (Hint: 1816-caused by a massive volcanic explosion)Regular climate warming and cooling for at least the las 10,000 years-why?""",2021-05-31T19:23:00Z,/BkennedyBarbara/status/1399446376790986755#m,0,0,0,1,0
@pappapoohbear,"""Is climate change caused by man or is it the result of the earths natural wobble , changing 21.5 to 24.5 degrees tilt and strange and ever changing elliptical orbit around the sun?""",2021-05-29T22:53:00Z,/pappapoohbear/status/1398774513047851014#m,0,0,0,0,2
@PetzSharon,"""Global warming: the planet IS warming up.  Climate change is REAL.  It matters not whether you think it's caused by humans, natural cycles, or both.  The PLANET will live on in some form but WE will have to adapt and relocate. We will starve.  We will die.  WE can change this.""",2021-05-27T19:44:00Z,/PetzSharon/status/1398002248152539138#m,0,1,0,0,2
@BkennedyBarbara,"""⬇️⬇️ Net-Zero means no energy, no economy and will create an ever lasting debt 10’s of times the GDP and accomplish nothing except impoverish the country.  The best available science tells us that earth’s climate is driven by natural cycles, sun’s energy level and random events.""",2021-05-26T19:37:00Z,/BkennedyBarbara/status/1397637992269811714#m,0,0,0,1,1
@SEA_GLOBE,"""From 2011: Extremely at-risk for natural disasters caused by worsening climate change, Cambodian communities' lack of preparedness produces cycles of poverty and food insecurity. But now, some are using the opportunity to prepare for the worst \n\nsoutheastasiaglobe.com/weath…""",2021-05-21T05:25:00Z,/SEA_GLOBE/status/1395611570261008384#m,0,0,0,1,1
@agreaterthan,"""duckduckgo.com/?q=cycles+dis… learn here about natural climate change.""",2021-05-19T15:46:00Z,/agreaterthan/status/1395043106282639362#m,0,0,0,0,1
@dawn35235959,"""interestingengineering.com/s… ASSHOLES WE DONT WANT A WHITE SKY WE WANT THE NATURAL BKUE SKY CLIMATE CHANGE IS A LIE ANYWAY. MANY SCIENTISTS HAVE ALREADY SAID THIS IS BULLCRAP. THAT THE EARTH GOES THROUGH CKIMATE CYCLES SINCE THE BEGINNING OF TIME & WILL CONTINUE TO. THIS IS TO DESTROY""",2021-05-15T02:20:00Z,/dawn35235959/status/1393390832393334784#m,0,0,0,0,1
@navstadt,"""gab.com/TheEpochTimes/posts/…  Human caused Climate change is unadulterated BULLSHIT. Climate change is a natural phenomenon caused by the cycles of our sun. Humans are responsible for less that 1/2% if that of it. IMHO/IMPO!\nStop buying into the lie pushed by monopolies for profits.""",2021-05-12T16:02:00Z,/navstadt/status/1392510509409243144#m,0,0,0,1,0
@DavidTruman3,"""Jim Chalmers, Labor's shadow Treasurer, is moaning at the Budget's failure to throw billions at the ""great issue"" of climate change. \nThat's a huge PLUS. Why waste billions on a non-issue?\nWhat would stop natural sun cycles? Throwing dust? Sacrificing virgins .. or the economy.""",2021-05-11T10:59:00Z,/DavidTruman3/status/1392071947693924353#m,3,14,2,70,2
@rockapepolitics,"""Climate is caused by periods and cycles of the sun, ice ages are common, warm periods are common, vulcanism, continental shift, the sun, polar shift, axis tilt, cosmic events all create climate fluctuation. The climate ALWAYS changes. Communists use climate for control.""",2021-04-25T08:51:00Z,/rockapepolitics/status/1386241495922057217#m,0,1,0,1,1
@Guy4Good_1776,"""Climate Change is almost as big of a scam as COVID.\nLife on this planet is carbon based, carbon dioxide is the planets natural fertilizer, its the very essence of life!\n\nThe sun is the ONLY thing that effects our climate in a big way, depending on its own climate cycles.""",2021-04-22T19:06:00Z,/Guy4Good_1776/status/1385309156475801603#m,0,1,0,1,0
@JMLeitch,"""Many of us know this: NASA admits climate change is natural and caused by the sun. All you have to do is look back a few hundred thousand years, as you can by analysing ice cores... greatreject.org/climate-chan…""",2021-04-21T06:06:00Z,/JMLeitch/status/1384750482455859201#m,0,2,0,4,1
@anthea_bailey,"""Oh please get a life or at least do some research. We are not on track for anything that isn’t natural. Man certainly can’t control climate. Make a little study of the cycles of the sun for a start. nitter.tiekoetter.com/james_bg/status/138459…""",2021-04-20T19:55:00Z,/anthea_bailey/status/1384596639592198145#m,0,4,1,6,1
@anthea_bailey,"""What a load of plonkers. Creating a school for a crisis that doesn’t exist. Instead of looking for fake solutions how about learning the truth about natural climate change & it’s natural causes like the cycles of the sun. I remember when Unis had investigative minds not lemmings""",2021-04-20T16:55:00Z,/anthea_bailey/status/1384551303007899651#m,0,1,0,3,1
,,,,0,0,0,0,1
@anthea_bailey,"""Dylan I know you mean well but there is no crisis and either way man cannot control natural climate change. Perhaps a little more education rather than striking would help. I could direct you to eminent scientists who would explain how the cycles of the sun control climate.""",2021-04-19T21:28:00Z,/anthea_bailey/status/1384257619603300361#m,1,4,0,7,1
@BkennedyBarbara,"""⬇️⬇️ Carbon/climate plans are political statements&have nothing to do with science,or energy security,or providing economical, reliable electrical supplies. Earth’s climate is driven by natural cycles, random events&sun’s energy level, not levels of the plant food,CO2, in atm""",2021-04-19T14:44:00Z,/BkennedyBarbara/status/1384156029655547922#m,0,0,0,0,1
@Aegis7up,"""There are a lot of eminent scientists who dispute the global warming argument most of whom would say some is caused by man but most is natural cycles. We can’t have this debate because of the “climate denier” epithet. Before we go down this route, we need to hear both sides.""",2021-04-08T16:59:00Z,/Aegis7up/status/1380203646630162432#m,0,0,0,0,1
@Greg_LW,"""Do be minded #Climate_Change is a natural phenomenon present for the last 4.6Bn.yrs. driven by #The_Sun & if Governments & the gullible stopped promoting & funding the fantasy it is caused by mankind that money could feed the starving AND find a cure for #cancer""",2021-04-03T02:05:00Z,/Greg_LW/status/1378166821765939201#m,0,0,0,0,0
@GagneRenaud,"""NASA admits climate change is natural and caused by the sun greatreject.org/climate-chan… Some actual science. #ClimateChange #GlobalWarming #JunkScience""",2021-03-30T01:52:00Z,/GagneRenaud/status/1376713938771959808#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-03-24T22:15:00Z,/rpujolvives/status/1374847328125915144#m,0,0,0,1,1
@jcraig14123,"""Diamond fashionably affirms man-caused global #climatechange but offers 0 empirical evidence, admits research to confirm/deny it cannot be conducted ethically, provides detailed examples of environmental disasters caused by human failure to adapt to (natural) climate cycles.""",2021-03-23T19:33:00Z,/jcraig14123/status/1374444164352385033#m,1,0,0,1,1
@HumanPotentialX,"""If current Guardian authors read the paper's historic records, they would know that they are peddling junk science. The earth and sun experience natural cycles that affect our climate. #NatureRules #ClimateTruth #BigLie\ninvidious.tiekoetter.com/o8lSGf_Kkiw""",2021-03-21T21:28:00Z,/HumanPotentialX/status/1373748372121681920#m,0,0,0,0,1
@BkennedyBarbara,"""liberal arrogance&scientific illiteracy on full display here!  Earth’s climate has warmed&cooled for eons, based on natural cycles, random events&sun’s energy levels.  Apparently liberals still believe the earth is flat&sacrificing humans&their economies will alter climate""",2021-03-19T21:03:00Z,/BkennedyBarbara/status/1373017207634980866#m,0,0,0,0,1
@_Tinfoil_hat_,"""NASA admits climate change is natural and caused by the sun greatreject.org/climate-chan…""",2021-03-15T21:19:00Z,/_Tinfoil_hat_/status/1371571717609566212#m,0,0,0,0,1
@ClarityClimate,"""Climate changes.  Natural cycles occur.  If this were today, every headline would say earth is ending in 10 years and we caused it.  Do humans impact climate - yes. Should we be attentive - yes. Alarmed and spend hundreds of billions - hardly.  #becurious""",2021-03-07T12:05:00Z,/ClarityClimate/status/1368533314613751813#m,0,0,0,0,1
@NoTricksZone,"""CLIMATE IS DRIVEN BY SUN, OCEANS, AND OTHER NATURAL FACTORS. No Mention Of CO2: New Study Shows African Climate Variability Strongly Linked To Natural Cycles  notrickszone.com/2021/03/05/…""",2021-03-05T16:04:00Z,/NoTricksZone/status/1367868520218976256#m,10,93,10,146,2
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-03-03T14:38:00Z,/bobhillbrain/status/1367122147202789380#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-02-26T21:23:00Z,/rpujolvives/status/1365412187540508678#m,0,0,0,0,1
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-02-26T18:51:00Z,/bobhillbrain/status/1365374059152879616#m,0,0,0,0,1
@JMLeitch,"""Climate change caused by sun & sun spots FINALLY proved. Manmade CO2/warming was a huge scam. Those blaming 'warming' on man must never have wondered what caused Earth's warming & cooling cycles for billions of years before man existed. Man's pollution however IS a real problem.""",2021-02-04T11:21:00Z,/JMLeitch/status/1357288108102832128#m,0,1,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-02-01T23:25:00Z,/rpujolvives/status/1356383296091992064#m,0,1,0,0,1
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-28T19:56:00Z,/bobhillbrain/status/1354881038305136645#m,0,0,0,0,1
@tehmimzy,"""The Sun drives our weather.\nThe #climate changes over long term natural cycles. Humans only change #pollution .""",2021-01-28T07:26:00Z,/tehmimzy/status/1354692396789981184#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-27T21:19:00Z,/rpujolvives/status/1354539490593955845#m,0,0,0,0,1
,,,,0,0,0,0,1
@TwiggJohn,"""The climate and ecological emergency, eh. Compared with COVID and world trade wars leading to military conflicts and a nuclear holocaust?? Right... let's all indulge in naive alarmism about a false problem based on natural cycles of the sun and planet. That'll solve our problems.""",2021-01-26T16:09:00Z,/TwiggJohn/status/1354099131275300864#m,0,1,0,1,1
@TwiggJohn,"""Too many #climate alarmists don't know what a polar vortex is nor that sun has natural cycles as does Earth's orbit and tilt. They've been misled to believe that CO2 is driving the #climate bus over a cliff - a mass delusion of epic proportions even though CO2 is at only 0.039%.""",2021-01-23T22:24:00Z,/TwiggJohn/status/1353106468564680704#m,4,10,0,24,2
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-18T14:32:00Z,/rpujolvives/status/1351175698094977025#m,0,1,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-16T15:31:00Z,/rpujolvives/status/1350465609620992004#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-14T12:58:00Z,/rpujolvives/status/1349702370322755584#m,0,0,0,0,1
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-12T21:22:00Z,/bobhillbrain/status/1349104389743640578#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-11T14:12:00Z,/rpujolvives/status/1348633848716947456#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2021-01-07T12:28:00Z,/rpujolvives/status/1347158144519188480#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-12-25T20:58:00Z,/rpujolvives/status/1342575404087988233#m,0,1,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-12-19T15:17:00Z,/rpujolvives/status/1340315240605642753#m,0,0,0,0,1
@WitnessnewsI,"""There is nothing man can do to fix the climate. It is caused by our sun cycles. Real scientist know this. Climate Change like Covid is a hoax. Climate is changing but not because of us.""",2020-12-15T01:49:00Z,/WitnessnewsI/status/1338662511504224258#m,0,0,0,0,0
@Sky03413577,"""Look up People,into the sky,it can tell you a lot,the sun (solar flares on the rise which affects climate change-natural,moon cycles which affect your mood/sleep esp if you have parasites (most have unaware))&the unnatural trails&spreading clouds of these after planes/jets go by""",2020-12-05T07:04:00Z,/Sky03413577/status/1335117728626200578#m,1,0,0,2,2
@Toronto350,"""“During the Atlantic hurricane season, the waters of the Atlantic have been unusually mild, the result of human-caused global warming superimposed atop natural climate cycles.” #climatechange #cyclonegati #globalwarming ow.ly/yk5f30rlrmm""",2020-11-24T14:02:00Z,/Toronto350/status/1331236737004277764#m,0,0,0,0,2
@TegoArcanaDei,"""We no longer live in an ice age, so should expect the climate to be warm in the current Holocene. Sadly there is little we can do as the evidence below shows. Co2 and climate change goes in cycles, caused by the sun and radiation from space.""",2020-11-23T12:18:00Z,/TegoArcanaDei/status/1330848285066747907#m,1,0,0,0,1
@ClimateSignals,"""Scientists say rapid intensification is happening more frequently as storms get a turbo boost from warm ocean temps. This hurricane season, the Atlantic ocean was unusually warm due to human-caused global warming superimposed atop natural climate cycles. wapo.st/36WXqn8""",2020-11-20T17:19:00Z,/ClimateSignals/status/1329836902074216449#m,0,0,0,1,2
@MarcuswevansSr,"""Human Fingerprints on Climate Change Rule Out Natural Cycles: This post is an updated intermediate rebuttal to the myth ""global warming is caused by natural cycles"". It was written by Kay Huang as part of the George Mason University class Understanding… skepticalscience.com/news.ph…""",2020-11-16T20:58:00Z,/MarcuswevansSr/status/1328442353896472577#m,0,0,0,0,1
@johnfocook,"""We've just updated the @skepticscience rebuttal of the myth ""global warming is caused by natural cycles"", written by Kai Huang skepticalscience.com/Human-F…""",2020-11-16T18:55:00Z,/johnfocook/status/1328411407696744448#m,2,12,2,39,1
@hansjohnsonlive,"""War on Climate Change w be new “war” used to keep ppl under siege in fear, extracting more taxes to fund global govt, suppress individual liberty, while global corps get free ride.\n\nAll for natural cosmic cycles that been going on for millennium.\n\nWhat caused the changes before?""",2020-11-05T20:25:00Z,/hansjohnsonlive/status/1324447770208591875#m,1,0,0,1,1
,,,,0,0,0,0,1
@TheAlleghenian,"""Global warming is a cyclical natural phenomenon caused by cycles in the Sun's intensity & cycles in Earth's orbit.  It's all about the giant nuclear furnace hanging in our sky, not 0.054% CO2 in our atmosphere.  That's plain silly.""",2020-10-24T00:09:00Z,/TheAlleghenian/status/1319793017197244417#m,0,0,0,0,0
@arslankhalid,"""A wonderful thread by @KHayhoe. The blame for climate change lies squarely with us humans and not on the sun, volcanoes, natural cycles, cosmic rays etc.""",2020-10-15T07:15:00Z,/arslankhalid/status/1316638928087248896#m,0,0,0,0,2
@AuthorofAbsurd,"""2 minutes is not enough time to explain the difference between natural Climate cycles and the Leftist, Anti-Capitalist Fraud known as ""human caused Climate Change"".""",2020-10-08T13:33:00Z,/AuthorofAbsurd/status/1314197245777055745#m,2,1,0,5,2
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-10-03T20:42:00Z,/bobhillbrain/status/1312493338621169665#m,0,0,0,0,1
@LizethC07439090,"""First, we must talk about climate change, which is a severe variation in climate caused by alterations in biological cycles, mostly due to human activities. An example is the pollution that caused the destruction of the ozone layer and the sun's rays arrive stronger.\n#RSE6""",2020-09-30T20:59:00Z,/LizethC07439090/status/1311410252378779656#m,0,0,0,0,2
@joycjoint,"""Climate change is natural and caused by our proximity to the cosmic tale of our sun. #Debates2020""",2020-09-30T02:19:00Z,/joycjoint/status/1311128588830339075#m,0,0,0,0,1
@fr_hess,"""Not all scientists are onboard with climbing temperatures being climate change.\nWorld temps go in cycles up down and like many scientists have said before having their grants taken away MAN CANT CHANGE GLOBAL changes caused by the SUN and NATURE""",2020-09-16T02:04:00Z,/fr_hess/status/1306051311536943105#m,0,0,0,0,1
@PeterMcCormack,"""Is anyone still in denial that climate change is happening at an increased rate because of humans rather than this being natural cycles, the sun doing a jig or cow farts?\n\nDisclaimer...\n- This is not a vote for a green new deal\n- I am a hypocrite""",2020-09-15T12:19:00Z,/PeterMcCormack/status/1305843608214482944#m,77,1,0,98,2
@maegan_laporte,"""Fact: some of these fires were caused by arson’s you dimwitted fool and climate change is caused by the sun ocean cycles and the earth’s orbit around the sun NOT people driving their cars so stuff your bullshit where it does not shine #Co2islifenotpollution""",2020-09-13T19:32:00Z,/maegan_laporte/status/1305227752258318340#m,0,0,0,0,0
@DamnnnnDani,"""Just FYI, global warming is a concept and climate change is not. Global warming is thought to be caused by human activity. Climate change is a result of the natural cycles of the earth. Global warming is thought to speed up climate change.""",2020-09-12T04:13:00Z,/DamnnnnDani/status/1304634286482489344#m,0,0,0,0,2
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-09-07T14:07:00Z,/rpujolvives/status/1302971882405273602#m,0,0,0,0,1
@Souza101Matt,"""getpocket.com/explore/item/e… If I see people using this as a justification that humans are not causing this cycle of anthropologically caused climate change, I am going to scream. Most if not all natural occurring cycles say we should be cooling at the moment not warming.""",2020-08-29T16:23:00Z,/Souza101Matt/status/1299744408699629569#m,0,0,0,0,1
,,,,0,0,0,0,1
